,id,name,RA,Decl,V_mag,R_star,M_star,Priority,SpcType,comments,period,period_error,t0,t0_error,depth,duration,Rs_a,Mp,Rp,filler,public,tess,required_observations,done,t0_sg1,t0_error_sg1,period_sg1,period_error_sg1,duration_sg1,duration_error_sg1,Rp_sg1,comments_sg1,depth_sg1,plan_observations,rv_interested,master_disposition,observations,stellar_density,,,,,,
647,919,TOI02871.01,123.82566666667,-29.23165,13.585,0,0,2,,EPHEMERIS ERROR: 6min USP TTF Comments: PC: found in faint-star QLP search,"Confirm event on target with high precision (<~1.5ppt/min) and/or check field for NEBs within 2.5' using a red (rp, R, ip, I, z) filter.""""",0.4057204,0,2459253.168845,0,0,0.0500417,0,0,0,0,1,1,1,No,2459253.168845,0.004033,0.40572,2.0E-6,0.05004166667,0.181,6.8,"found in faint-star QLP search; Confirm event on target with high precision (<~1.5ppt/min) and/or check field for NEBs within 2.5' using a red (rp, R, ip, I, z) filter.",2620,,,PC,0,,,,,,
648,1429,TOI05484.01,124.01708333333,8.8232416666667,11.594,,,2,,USP,1.1282471,0,2459577.988902,0,,0.0587917,,,,0,,1,1,No,,,,,,,,,,,,,0,,,,,,,
649,1086,TOI03798.01,124.11491666667,47.021988888889,13.45,0,0,3,,EPHEMERIS ERROR: 2h 35min TTF Comments: PC: found in faint-star QLP search,"Confirm event on target and/or check field for NEBs within 2.5' using a red (rp, R, ip, I, z) filter.""""",2.679315,0,2458864.829994,0,0,0.0672917,0,0,0,0,1,1,1,No,2459604.436695,0.0011554,2.6797404,5.6E-6,0.06520833333,0.332,11.3,"[P=2.6801140] found in faint-star QLP search; Allyson Bieryla/KeplerCam observed an egress (e-49/+150 min: -0.3/+1.0σ) on 20220122 in ip and ruled out the 10.9 ppt event on target with an uncontaminated aperture and cleared 4/4 neighbors over the window. We should get an ephemeris update from s47, but in the meantime, let's check 2σ early. [P=2.679315] Update to SPOC s47 [P=2.6791905] QLP s47 shows a 64 min later event?? [P=2.6797404] If not found, check SPOC s47. The next observation should be a high precision (<1.0 ppt/5 min) full transit in a red (r', R, i', I, z) filter to check for the return of the transit at the revised ephemeris. High-precision (<1.0 ppt/5 min) multi-band or blue (U, u', B, g') filter observations preferred for a simultaneous check on chromaticity.",9990,,,VPC,0,,,,,,
650,1048,TOI04815.01,124.44729166667,-9.0570305555556,13.965,0,0,3,,EPHEMERIS ERROR: 8min TTF Comments: VPC?: found in faint-star QLP search,"The next observation should be in a red (r', R, i', I, z, Y) filter to to determine the source, depth, and timing of the event. Multi-band observations preferred.""""",8.9727235,0,2459248.635022,0,0,0.158667,0,0,0,0,1,1,1,No,2459248.635022,0.0050949,8.9727235,7.61E-5,0.1586666667,0.811,13,"found in faint-star QLP search; Aviad Panahi, Tsevi Mazeh, and Shay Zucker report from 50 Gaia data points (2 in-transit), a possible 10 ppt event on-target. The next observation should be in a red (r', R, i', I, z, Y) filter to to determine the source, depth, and timing of the event. Multi-band observations preferred.",10960,,,VPC?,0,,,,,,
651,1047,TOI04772.01,124.547125,2.5810638888889,14.014,0,0,3,,EPHEMERIS ERROR: 2min TTF Comments: PC: found in faint-star QLP search,"Confirm event on target and/or check field for NEBs within 2.5' using a red (rp, R, ip, I, z) filter.""""",2.8894603,0,2459248.942017,0,0,0.106708,0,0,0,0,1,,1,No,2459248.942017,0.0014144,2.8894603,8.2E-6,0.1067083333,0.257,13,"found in faint-star QLP search; Allyson Bieryla/KeplerCam observed a full on 20220208 in ip and detected an on-time 20 ppt event on the target using an uncontaminated 6.0 target aperture. PC => VPC The next observation should be a high precision (<1.0 ppt/5 min) full transit in a blue (U, u', B, g') filter to check chromaticity. Multi-band observations preferred.""",17030,,,VPC,0,,,,,,
652,204,TOI00519.01,124.60675,-19.662797222222,17.35,0,0,5,M,"Norio (updated on Dec 23, 2021): priority raised for broadband transmission spectroscopy (project for an undergraduate student of the UTokyo) Norio (updated on Dec 2, 2019): TESS targets from sector 7, a hot Jupiter candidate around a mid-M dwarf, an IRD target",1.265223,3.6E-5,2458491.877197,0.000411,0,0.0517,0,0,0,0,1,1,6,No,2458491.871966,0.0001508,1.2652445,1.0E-6,0.0549113114,0.032,12.2,"possible hot Jupiter around an M dwarf; Rafael Brahm and the CHAT team observed an egress + ~60%on 20190323 in ip and found a roughly 110 ppt on time, on target event using an r= 7 aperture. The nearest Gaia neighbor is 12"" to the SW. With a estimated FWHM of ~3"", most of the flux of the neighbor is excluded from the target aperture. Tianjun observed a full transit on 20190401 in ip with nice OOT baseline and found a ~100 ppt event on target in a 6"" aperture that is minimally contaminated. Howie observed a full transit on 20190329 in gp and detected a 100 ppt event in an uncontaminated 4"" aperture. Kevin and Karen observed full transits in B and Zs on 20190416 and found both depths to be consistent at ~100 ppt. Felipe and the MuSCAT2 team observed a full on 20191122 in gp,rp,ip,zs and confirmed ~100 ppt transits on target, but the pipeline was apparently unable to fit independent transit depths to check for chromaticity. Retired as a VPC+.""",108411,1,"IRD-intensive (7), HIRES(5, Hartman)",VP,5,,,,,,,
653,752,AT2021zac,125.23791666667,58.856933333333,0,0,0,5,,"Supernova filler. Make 15 exposure times of 60s (15 min total) per night in all channels We need 6-8 epochs over the next 40-60 days, so observe every other day. SN2021zac es una SN a redshift z=0.028. Esta SN tiene ahora magnitud g = 18 mag, pero su luminosidad está subiendo y en unos 7-10 dias alcanzará su pico de luminosidad con g ~ 16.5 mag. La SN es visible en la segunda mitad de la noche, mejor observarla al final de la noche cuando alcance airmass < 1.7.",0,0,0,0,0,0,0,0,0,1,1,,10,Yes,,,,,,,,,,,,,15,,,,,,,
654,47,K2-105b,125.42028333333,13.497522222222,11.75,0.95,1.01,3,,Narita. Discovered by ESPRINT (Narita+2017). There was a hint of TTV and additional RV variations. 2 transits are desired.,8.266902,7.0E-5,2457147.99107,0.00117,0,0.14426,0.03472,0.094,0.369,0,1,,1,Yes,,,,,,,,,,,,,2,1.1780142877971,,,,,,
655,951,TOI02586.01,125.42145833333,6.3349444444444,11.089,0,0,3,,"EPHEMERIS ERROR: 8min TTF Comments: VPC: The next observation should be a high precision (<1.0 ppt/5 min) full transit in a red (r', R, i', I, z) filter to check for the return of the transit at the revised ephemeris. Multi-band observations preferred.""""",9.5835608,0,2459242.410211,0,0,0.100208,0,0,0,0,1,1,1,No,2459242.410211,0.005091,9.582933,8.9E-5,0.1002083333,0.498,12.6,"[P=9.583561] Rick Schwarz/LCO-McD-1m0 analyzed a full on 20211111 in ip and detected a ~25 min (3σ) early ~1.5 ppt V-shaped transit using an uncontaminated 7.8 target aperture. [P=9.582933] The next observation should be a high precision (<1.0 ppt/5 min) full transit in a red (r', R, i', I, z) filter to check for the return of the transit at the revised ephemeris. Multi-band observations preferred.""",1150,1,"NEID-Yee (6), SOPHIE(Hébrard)",VPC,0,,,,,,,
656,173,KELT-17b,125.61666666667,13.735277777778,0,0,0,3,,Nuria. Target to be observed also at TNG. 12/Nov 2019. We will request one more transit to see what can be done with such bright targets. Please put the bright comparison star at 7' in the FOV,3.0801716,0,2457226.14219,0,0,0.14,0,0,0,0,1,,2,Yes,,,,,,,,,,,,,4,,,,,,,
657,1095,TOI05137.01,126.0235,22.7832,13.142,0,0,3,,EPHEMERIS ERROR: 1min TTF Comments: PC: no clear TESS QLP detection,possible period drift,"Confirm event on target with high precision (<~1.5ppt/min) and/or check field for NEBs within 2.5' using a red (rp, R, ip, I, z) filter.""""",3.2092032,0,2459549.27463,0,0,0.0299583,0,0,0,0,1,1,1,No,2459549.27463,0.0006883,3.2092032,1.1E-6,0.02995833333,0.038,6.4,"no clear TESS QLP detection; possible period drift; Allyson Bieryla/KeplerCam observed a full on 20220310 in ip and detected a 3 min (3.2σ) late 2 ppt event using an uncontaminated 7.4 target aperture. The next observation should be a high precision (<1.0 ppt/5 min) full transit in a red (r', R, i', I, z) filter to check for the return of the transit. Multi-band observations preferred.""",2230,,,VPC,0,,,,,
658,411,TOI01700.01,126.088625,42.104736111111,11.238,0,0,5,,"EPHEMERIS ERROR: 33 min Initial priority 2 Report: Submitted TFOP 6/3/2020 We do not detect the transit on target, however star 7 presents a deep transit event with strong chromaticity (probably an EB). Star 7 in our field corresponds to TIC 23650640.",1.12355,0,2458843.38029,0,0,0.067125,0,0,0,0,1,1,1,Yes,2458843.38029,0.00428,1.12355,0.00039,0.067125,0.479,3.5,"small centroid offset; potential odd-even; Felipe and the MuSCAT2 team observed a full on 20200228 ip,zs and detected a deep event in the neighboring aperture 7 to the SE (TIC 23650640). SAFFIs rule out the event on target and confirm the repeating event in the SE pair of stars T2/T3 (same as MuSCAT2 ap #7). Retired as NEB.",1020,,,NEB,1,,,,,,,
659,1387,TOI05522.01,126.38820833333,10.170580555556,12.425,,,2,,USP and Teq>2000K,1.3851713641372,0,2459230.040527,0,,0.0358504,,,,0,,1,1,No,2459230.040527,0.0007569,1.3851714,8.6E-6,0.0358503898,0.344,6.1,"possible ~500 ppm secondary; 2 in pixel; Confirm event on target with high precision (<~1.5ppt/min) and/or check field for NEBs within 2.5' using a red (rp, R, ip, I, z) filter.",1695,,,PC,0,,,,,,,
660,378,TOI01478.01,126.43375,-13.559547222222,10.723,0,0,3,,"EPHEMERIS ERROR: 2 min Field had been cleared, transit is on target. You can defocus if need be for high precision photometry",10.18708,0,2458495.916504,0,0,0.148208,0,0,0,0,1,1,1,No,2458495.916504,0.00088,10.18018,1.8E-5,0.1482083333,0.06,8.5,"[P=10.18708] [Duration=3.557] New ephem from Coel's WASP+TESS analysis (period is 15 sigma different from TESS): Combined Period = 10.180180 +/- 0.000018 with TESS epoch = 2458495.916504 ± 0.00088. Depth and Rp updated by hand (original period was 1/2P). TG Tan observed a full on 20200103 in Rc and confirmed an on-time ~11 ppt transit ina 6.2 target aperture that is partially contaminated with a dT=6.3 neighbor 7"" WNW (FWHM=4.1"") that is nominally too faint to have caused the transit, even if fully blended. Allyson observed an egress + 90% on 20191214 in ip and confirmed an on-time ~10 ppt egress in a 4"" uncontaminated target aperture (FWHM=1.8""). [Duration=4.307] Published.""",6030,1,"CHIRON (30)-Orbit published (Rodriguez), CHIRON-Carleo(5) WINE (FEROS 4), CORALIE(Nielsen, 14)",P,0,,,,,,,
661,1078,TOI04785.01,126.57783333333,-10.50475,13.137,0,0,3,,EPHEMERIS ERROR: 5min TTF Comments: VPC?: found in faint-star QLP search,"The next observation should be in a red (r', R, i', I, z, Y) filter to to determine the source, depth, and timing of the event. Multi-band observations preferred.""""",6.4311106,0,2459242.498402,0,0,0.099375,0,0,0,0,1,1,1,No,2459242.498402,0.0025471,6.4311106,3.47E-5,0.099375,0.345,11.4,"found in faint-star QLP search; Aviad Panahi, Tsevi Mazeh, and Shay Zucker report from 23 Gaia data points (2 in-transit), a ~7 ppt event on-target. The next observation should be in a red (r', R, i', I, z, Y) filter to to determine the source, depth, and timing of the event. Multi-band observations preferred.",5930,,,VPC,0,,,,,,
662,330,HIP41378f,126.61604166667,10.080369444444,8.9,0,0,5,F8V,"Akihiko: Special target for Nov. 23, 24, 25, and 26, 2019. To detect ingress or egress of the 542-d period Jovian planet. The expected duration of ingress/egress is ~1 hour, and depth is ~0.5%.",0,0,0,0,0,0,0,0,0,2,1,,1,Yes,,,,,,,,,,,,,4,,,,,,,
663,877,TOI02866.01,126.898375,-14.125433333333,13.834,0,0,3,,EPHEMERIS ERROR: 1 min TTF Comments: PC: found in faint-star QLP search,"Confirm event on target and/or check field for NEBs within 2.5' using a red (rp, R, ip, I, z) filter."" Observations on 8 Dec 2021 useless due to clouds""",1.5728416,0,2459251.0301,0,0,0.081125,0,0,0,0,1,1,2,No,2459251.0301,0.00095,1.572842,2.0E-6,0.081125,0.109,12.7,found in faint-star QLP search; Rick Schwarz/LCO-McD-0m4 analyzed a full on 20211201 in ip and detected an ~on-time ~22 ppt transit in an 1.7 target aperture that excludes the flux from nearby T2 (TIC 409896169,"dT = 1.15, r = 3.45 NW) and cleared 49 of 52 neighbors (all but T2, T5 & T10) over the window. Rick Schwarz/LCO-CTIO-0m4 analyzed a full on 20211209 in gp and detected an ~on-time ~21 ppt event in an 1.7"" target aperture that excludes the flux from nearby T2 (TIC 409896169","dT = 1.15, r = 3.45 NW). On hold awaiting validation or confirmation interest. No more SG1 observations needed at this time.""",21020,,,VPC+,1,,,,
664,218,EPIC17229,126.97295833333,17.560141666667,16.5,0,0,4,M4,Proposed by A. Fukui. A Jovian candidate around an M dwarf from Dressing et al. 2017. Expected depth is 3%.,2.176929,5.35E-5,2457175.525,0.001,0,0.042,0,0,0,0,1,,1,Yes,,,,,,,,,,,,,2,,,,,,,
665,412,TOI01724.01,127.03258333333,56.427527777778,14.736,0,0,5,,"EPHEMERIS ERROR: 14 min Confirmed FALSE POSITIVE !! NEB Program m&M Priority 3, downgraded to 5 temporarily Data on 31 January 2021 bad due to dome TFOP 10/3/2020 Report: We do not detect the event on the target or any of the possible nearby contaminating stars. Observation 2 is useless 19/5/2020 Submitted again to TFOP Report: We detect a possible chromatic signal (visible only in the z band) on the target. However, the SNR is quite low. Data on Jan 20 2021: Hannu: useless photometry. Contaminated in g, r, and i, and z is terrible too",0.685081,0,2458843.027821,0,0,0.0440245,0,0,0,0,1,1,4,Yes,2458843.027821,0.002023,0.684852,9.9E-5,0.04402454167,0.572,2,"[P=0.685081] centroid offset towards a brighter star (TIC 81212289).; SAFFIs are inconclusive T1,2,3. Allyson observed a full on 20200225 in ip and ruled out an event on target during the nominal ephemeris -5/+5 (and more) sigma. The neighbor 81212289 was saturated. Felipe and the MuSCAT2 team observed a full on 20200229 in gp,ip and did not detect an event on target. The status of the 1 ppt expected event in the brighter neighbor 13 N is unclear. [P=0.684593] Felipe and the MuSCAT2 team observed a full on 20200419 in gp,rp,ip,zs and possible detected a 3 ppt (apparently chromatic) transit in zs in the brighter neighbor TIC 81212289. Eric Girardin observed a full (e-140/i+170 min) on 20201105 in ip and likely ruled out the 2.7 ppt event on target over the -2/+2.5σ window. There's a hint of a 60 min late event in the brighter star T3. Ryan Cloutier analyzed a partial of .01 and a full of .11 on 20201129 in the ip and did not see a clear event in T1 and likely ruled out the previous tentative detection in the T2/T3 pair. Check 3σ early ephemeris [P=0.684774] KarenC analyzed a full of a 3σ early ephemeris on 20201209 in ip and ruled out the 2.7 ppt event on target and in the T2/T3 neighbor pair. Although there's an apparent signal on T1, it is highly correlated with the large changes in FWHM, so I interpret it as a systematic. [Revert to nominal P=0.685081] PereG analyzed a full on 20201209 (Tc -49/+249) in 1m0 ip and possibly detected a 224 min (3σ) early ~1 ppt (too shallow) transit on target using an uncontaminated 8.6"" aperture. [P=0.684776] Akihiko and the MuSCAT team observed a full on 20210310 in gp,rp,zs and ruled out 2.7 ppt event in 81212286 over the limited window, but detected a 2.2σ early (wrt published s20 ephem) chromatic 3 ppt (should be 1 ppt in brighter neighbor) V-shaped event in zs in the neighbor pair 13"" N near TIC 81212289 (now TOI-3823.01). The timing and depth of the TIC 81212289 event in zs is consistent with a prior MuSCAT2 observation on 20200419 in zs. In both cases, the other bands were < 1 ppt deep. [P=0.684852] Retired as NEB.""",2676,,,NEB,6,,,,,,,
666,326,TOI00961.01,127.17833333333,4.0385527777778,11.459,0,0,5,,EPHEMERIS ERROR: 2 min False Positive. Analysed but not submitted to TFOP,4.7959631,0,2458496.16829,0,0,0.0888333,0,0,0,0,1,1,1,Yes,2458496.16829,0.00121,4.7959631,4.2E-6,0.08883333333,0.11,23.4,"[P=4.79586] HATNet appears to detect a 5 ppt signal on target with an RMS=5 ppt, but depth may be affected by TFA. No NEBs detected. [WASP+TESS: P=4.7959631 +/- 0.0000042] Phil Evans observed a full on 20200111 in Rc and ruled out the 11 ppt event on target and confirmed a PNEB/PNPC in T2 20 ENE (TIC 265077028). The FFIs confirm the NEB/NPC at this period. The neighbor has TICv8 R* = 1.32 Rsun, so the companion has Rc=28 Re. I think chances are low that the this is planetary, so I've retired it as an NEB. If any one is interested to chase this one further, I'm happy to revive the candidate as a NPC.""",26891,1,FIES-Nowak(2),NEB,1,,,,,,,
667,15,GJ1111,127.45625,26.776944444444,14.1,0,0,5,M6.5,Enric. From 4h to full nights. Search for transiting planets around UCD,0,0,0,0,0,0,0,0,0,2,1,,1,Yes,,,,,,,,,,,,,2,,,,,,,
668,202,TOI00515.01,128.06708333333,11.630711111111,14.49,0,0,5,K,"Norio: TESS targets from sector 7, check the special calendar Sent to TFOP 27/5/19",3.115247,0,2458493.28254,0,0,0.095798,0,0,0,0,1,1,1,Yes,2459552.347291,0.0017527,3.1148915,4.5E-6,0.09776863286,0.104,11.8,"[P=3.115247] GAIA radius = 0.7 Rsun and Teff = 5000 K; Tianjun observed an egress+50% on 20190406 in ip and confirmed a 25 ppt transit in ip using a 5 aperture which has no Gaia or TIC star contamination. John Kielkopf observed a full on 20190409 in a TESS-like filter and detected a 40 ppt transit in an 8"" aperture (refitting after removal of bad data gives 27 ppt depth). Bob Massey observed a full transit on 20190413 in B and Ic using 3"" apertures and found 30 ppt in B and 25 ppt in Ic (consistent given 17 ppt scatter). Serge Bergeron observed an egress on 20200421 in B and Rc and confirms the egress is still roughly on-time. Peyton Brown observed a nominal full on 20201106 in gp and detected a 105 min early 25 ppt event in a 3.9"" uncontaminated target aperture. [P=3.114906] TG Tan observed a bushfire smoke affected full (Tc -2.0/+3.8 hrs: -1.2/+1.8 sigma) on 20210201 in Rc and ruled out a 25ppt event in an uncontaminated 7.4"" aperture, but was before I adjusted the ephem from prev obs. Raquel Fores and Jose Munoz observed a full (with short or no pre-OOT) on 20210310 in R and detected a 3-5 min early ~20 ppt transit. The depth could be affected by the minimal pre-OOT. Awaiting RV interest. No more observations needed at this time.""",25082,,,VPC+,1,,,,,,,
669,1018,TOI03415.01,128.207875,-13.064341666667,12.877,0,0,3,,EPHEMERIS ERROR: 4min TTF Comments: PC: found in faint-star QLP search,"Confirm event on target and/or check field for NEBs within 2.5' using a red (rp, R, ip, I, z) filter.""""",3.5714448,0,2459247.848235,0,0,0.0981667,0,0,0,0,1,1,1,No,2459247.848235,0.002325,3.571445,1.8E-5,0.09816666667,0.89,18.4,"found in faint-star QLP search; TG Tan/PEST observed a full on 20220201 in rp and likely detected an on-time ~4 ppt V-shaped event using a 7.1 target aperture that is slightly contaminated with a dT=2.9 neighbor 8.0"" SW. The next observation should be a high precision (<1.0 ppt/5 min) full transit in a blue (U, u', B, g') and/or very red (zp, zs, Y) filter to check chromaticity. Multi-band observations preferred.""",4090,,,VPC,0,,,,,,
670,200,EPIC211799258,128.24616666667,17.306547222222,17,0,0,3,M3V,"Proposed by John, Jerome, and Akihiko. A warm-Jupiter candidate around a mid-M dwarf discovered by K2. The expected transit depth is 7%. To check chromaticity and test for the EB scenario. See https://exofop.ipac.caltech.edu/k2/edit_target.php?id=211799258 See also https://arxiv.org/abs/1810.04074",19.533885,1.0E-5,2457153.146521,0.000355,0.07,0.05399,0,0,12.7,0,1,,1,No,,,,,,,,,,,,,0,,,,,,,
671,1280,TOI05493.02,128.64016666667,9.0353805555556,11.537,,,2,,RV interest shown by Ilaria,9.4044860919531,0,2459230.461784,0,,0.181868,,,,0,,1,1,No,2459230.461784,0.0049328,9.4044861,0.0001896,0.1818677715,0.597,2.5,"potential L1 planet and multi; Check field within 2.5' for NEBs using a red (rp, R, ip, I, z) filter.",520,1,SOPHIE(Hébrard),PC,0,,,,,,,
672,1279,TOI05493.01,128.64016666667,9.0353805555556,11.537,,,2,,RV interest shown by Ilaria.,24.4382779,0,2459577.743092,0,,0.226,,,,0,,1,1,No,2459577.743092,0.0019492,24.4382779,9.9E-5,0.226,0.337,5.2,"potential multi; also found in faint-star QLP search; Confirm event on target with high precision (<~1.5ppt/min) and/or check field for NEBs within 2.5' using a red (rp, R, ip, I, z) filter.",2510,1,PFS(Dragomir/Villanueva/Osborn),PC,0,,,,,,,
673,599,TIC172900988.12,128.66166666667,31.553980555556,10.1,0,0,5,,"A weird object with several transiting planets"" this is a special campaign that we are joining. Data should be sent to Karen Collins. Observe only when indiate din the special observations""",0,0,0,0,0,0,0,0,0,2,1,1,1,Yes,,,,,,,,,,,,,1,,,,,,,
674,1391,TOI05489.01,128.69129166667,11.489588888889,13.824,,,2,,M&M target,3.1522304,0,2459578.069905,0,,0.0535417,,,,0,,1,1,No,2459578.069906,0.0025558,3.1521179,1.43E-5,0.05354166667,0.277,1.5,"[P=3.1522304] potential L1 planet; low SNR; also found in faint-star QLP search; Roberto Zambelli/ KarenC/ LCO-SSO-1m0 analyzed a full on 202201128 in ip and possibly detected on time a 17 min (4σ) early ~1.5 ppt event in an uncontaminated ~6.6 target aperture. [P=3.1521179] No more observations needed, except for extreme precision (<0.5 ppt/10 min) full transits to detect the shallow event on target in a red (r', R, i', I, z, Y) filter. If not fimrly detected on-target, run an NEBcheck.""",1050,,,VPC?,0,,,,,,,
675,1038,TOI02556.01,128.702875,8.5694833333333,11.234,0,0,2,,Special target for Judith.,7.994963,0.00078878,2459247.4484746,0.0339365,5590,0.19,0,0,0,0,1,,1,Yes,2459559.241945,0.0013493,8.0149323,3.63E-5,0.1924932262,0.11,9.5,"[P=7.996182] John Kielkopf observed a nominal egress on 20210407 in ULMT rp and ruled out a 5 ppt event. Phill Reed observed a nominal full on 20210322 in R and detected a ~100 min early 5 ppt egress on target. Phil Evans observed an nominal ingress+80% on 20210407 in Rc and detected a ~100 min early ~5 ppt egress. [P=7.987501] Phil Evans observed an nominal ingress+80% on 20210407 in Rc and detected an apparent ~150 min early ~5 ppt egress (50 min ealerlier than Reed's apparent solid egress detection). The next observation should be a high precision (<1.0 ppt/5 min) full transit in a red (r', R, i', I, z) filter to check for the return of the transit at the revised ephemeris. Multi-band observations preferred.",4426,1,"HIRES-Yee (3, only drift), HARPS-N-Nowak (7), KESPRINT (6 Tull, Gandolfi), WINE (HARPS 4, FEROS 7)",VPC?,2,,,,,,,
676,952,TOI03387.01,128.78,-18.244505555556,13.658,0,0,2,,EPHEMERIS ERROR: 5min USP TTF Comments: PC: found in faint-star QLP search,"Confirm event on target with high precision (<~1.5ppt/min) and/or check field for NEBs within 2.5' using a red (rp, R, ip, I, z) filter.""""",2.7678404,0,2459248.723646,0,0,0.0927083,0,0,0,0,1,1,1,No,2459248.723646,0.001811,2.76784,1.0E-5,0.09270833333,0.241,,"found in faint-star QLP search; Confirm event on target and/or check field for NEBs within 2.5' using a red (rp, R, ip, I, z) filter.",9160,,,PC,0,,,,,,
677,211,TOI00498.01,129.09079166667,-3.8602027777778,10.1,0,0,5,,TESS-TFOP target Sent to TFOP 27/5/19. Done,0.275043,0,2458491.89175,0,0,0.0314,0,0,0,0,1,1,1,Yes,2459228.765582,0.0003369,0.2751187,8.8E-6,0.02077988817,0.061,3.9,GAIA d_rp_mag=3.2 star is 2 to west,"Another star is 5"" to north. Bob Massey observed a nearly full event with egress and post-OOT on 20190316 in Ic and cleared most of the stars within 2.5', except the 3 brightest stars, and the two fainter stars within 5"". TG Tan observed a full transit with excellent OOT and possibly detected a shallow event on target. His data also cleared obvious NEBs down to dr'_mag=6.2, except the 3 bright neighbors are marginally cleared by eye, and the two neighbors within 5"" are still blended. Pablo Lewin observed deep in CBB on 20190319 and confirmed the cleared status of several nearby stars. Phil Evans observed a full on 20190406 in Rc and detected an apparent 7 ppt transit with a too long duration. However, Sky-detrending only flattens the light curve within 3.5ppt RMS. Kevin and Karen observed a full in Zs on 20190323 and 20190401 with lots of baseline and confirmed the 1 ppt event on target in an 8' aperture. Howie observed a full in Y-band on 20190320 and detected a 2 ppt late event on target. Giovanni Isopi and Andrea Ercolino observed a full in V on 20190323 and detected an apparent early 1.5 ppt event, but according to Giovanni could be a systematic. Kevin and Karen observed a full on 20190426 in B-band and found no transit detection. This is an apparent chromatic system. Retired as a BEB.""",764,1,CHIRON-Davis,APC,1,,,,,,
678,194,EPIC211929937,129.17845833333,19.173813888889,14.43,0,0,5,,"Urgent follow-up target for planet validation proposed by Jerome and John. For more details, see http://u0u0.net/PHej",3.476634,0,2458115.869768,0,0,0.1058,0,0,0,0,1,,1,Yes,,,,,,,,,,,,,1,,,,,,,
679,1021,UCD432013386,129.19283333333,5.4451416666667,17.4,0,0,5,M,"UCD candidate from UCD project. The target is probably not clearly visible in the finding chart. These targets are faint. No need to observe in g, guide in r, and set i and z exposure times between 1 and 2 minutes. On focus observations!!",0,0,0,0,0,0,0,0,0,2,1,,1,Yes,,,,,,,,,,,,,2,,,,,,,
680,46,K2-95b,129.36274166667,18.976686111111,17.27,0.402,0.361,3,M3.0,"AKA (EPIC211916756) Narita. A mini Neptune around an M3 dwarf in the Beehive cluster. One MuSCAT transit was taken. Lodieu. multi-colour transit + improve ephemeris. Planet in Praesepe cluster, first attempt from the ground. If transit is detected, there are 6 other planets in Praesepe with shallower transits to be attempted with Muscat2 18/7/19 Hannu reduced one tranist. Very inconclusive, and there was bad weather. One additional transit is required to decide whether to abandon the target or not",10.13461,0.00049,2457140.742806,0.00205,0,0.095,0.0771,0.03458,0.33,0,1,,2,No,,,,,,,,,,,,,1,5.5568547204819,,,,,,
681,120,K2-100b,129.60122916667,20.106041666667,10.55,1.19,1.18,3,G0V,"Proposed by: J. de Leon and J. Livingston for atmospheres of planets in a young cluster We propose to observe a relatively unexplored population planets in young clusters. Due to their youth, these planets are experiencing high levels of UV irradiation which is the main factor of haze formation. Depending on their age, some younger planets are still undergoing contraction and hence their atmosphere if it exists are relatively puffy than current estimates. Investigating the wavelength-dependent radius variation can provide an insight to the existence such atmosphere and haze from the Rayleigh slope.",1.673916,1.3E-5,2457144.06723,0.00055,0.0723,0.0646,6.2,0,0.31,0,1,,7,Yes,,,,,,,,,,,,,7,0.70023066072697,,,,,,
682,1039,TOI-560b,129.68829166667,-13.256527777778,9.67,0,0,1,,"Akihiko: A high-priority TTV target. Please observe with heavily defocusing (FWHM ~ 25 pix), placing the target at ~60 arcsec left from the center.",6.3980661,0,2458703.23362,0,0,0.08875,0,0,0,0,1,,1,Yes,,,,,,,,,,,,,3,,,,,,,
683,1040,TOI-560c,129.68829166667,-13.256527777778,9.67,0,0,1,,"Akihiko: A high-priority TTV target. Please observe with heavily defocusing (FWHM ~ 25 pix), placing the target at ~60 arcsec left from the center.",18.8805,0,2459251.051,0,0,0.151,0,0,0,0,1,,1,No,,,,,,,,,,,,,0,,,,,,,
684,193,K2-146b,130.02675,19.092894444444,17,0,0,5,M,John/Enric. KESPRINT target. To look for possible TTVs of the super-earth planet. Try to observe a long out-of transit baseline,2.670750016506,0,2458252.3627914,0,0.3,0.07,0,0,0,0,1,,1,Yes,,,,,,,,,,,,,1,,,,,,,
685,208,K2-146c,130.02675,19.092894444444,17,0,0,5,M,John/Enric. KESPRINT target. To look for possible TTVs of the super-earth planet. Try to observe a long out-of transit baseline,3.968404044528,0,2458255.970893,0,0.3,0.045,0,0,0,0,1,,1,No,,,,,,,,,,,,,0,,,,,,,
